Period,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
208,661.1283063800284,19393360.82142857,66111.96428571429,6165773.107142857,209056.57142857142,206321.5,99971.0,460278403.28571427,1481031.9285714286,29.5,26.714285714285715,55.392857142857146,56.785714285714285,0.4827771428571427,8.59557142857143,0.06608978571428571,4886.75,43.43714285714286,51.51392857142857,7.729821428571428,3.8917857142857146,2.4423214285714288,1.5523928571428574,595429649.25,26.58928571428571,2.5922892857142856,0.2636475,39.61728571428572,53.65357142857141,29.028214285714288,105.15321428571428,38.684999999999995,45.80785714285714,70.0017857142857,7170129.428571428,511136.5714285714,0.2441142857142857,39.385
209,684.0223150936998,19366909.464285713,63925.67857142857,5781748.392857143,246332.82142857142,214926.42857142858,88343.28571428571,437639124.5,2225661.1428571427,26.535714285714285,23.571428571428573,54.392857142857146,55.464285714285715,0.508595357142857,8.720749999999999,0.07081264285714285,5571.428571428572,43.11035714285715,51.49107142857144,8.136178571428571,3.837500000000001,2.1005,1.5371071428571426,583544465.5,30.056428571428576,2.529739285714286,0.23016571428571425,41.702178571428576,52.02035714285716,30.774285714285714,103.99571428571427,38.45428571428572,45.640714285714274,69.47678571428573,6351143.0,549111.9642857143,0.23259285714285713,39.013571428571424
210,859.642592934643,15666510.75,57125.642857142855,7358863.928571428,228631.35714285713,208530.7857142857,101321.07142857143,458574910.14285713,2294515.8928571427,22.214285714285715,22.821428571428573,54.107142857142854,53.42857142857143,0.4669735714285714,8.63032142857143,0.07391482142857145,5651.321428571428,43.331071428571434,52.31964285714285,7.606392857142856,3.577142857142857,2.4827500000000002,1.5383571428571428,614015663.0,31.338571428571424,2.5287214285714277,0.2594792857142857,40.90832142857143,48.159642857142856,29.95392857142857,106.41964285714286,38.636071428571434,46.41714285714285,70.24428571428571,6973809.607142857,575877.8928571428,0.23041428571428568,41.32964285714286
211,450.3559774988929,17900271.35714286,63339.17857142857,6851176.892857143,234274.7142857143,221486.5,96412.28571428571,497123058.8214286,1743130.0714285714,26.571428571428573,19.928571428571427,51.5,56.0,0.4165639285714287,8.583607142857142,0.05532625,4933.25,43.1825,49.677857142857135,8.270964285714284,3.6328571428571435,2.2091428571428575,1.5688928571428569,630517213.4642857,29.185357142857136,2.577914285714286,0.22444999999999998,41.18746428571429,54.678214285714276,27.718571428571426,105.0332142857143,38.881785714285705,46.12107142857143,68.92928571428571,7321805.75,570165.3214285715,0.22624285714285716,40.59714285714285
212,355.1878553046607,16448993.75,60347.0,5914292.321428572,219280.7142857143,173323.25,95503.32142857143,441672135.9285714,1768273.0357142857,23.857142857142858,24.0,58.25,57.642857142857146,0.48507357142857144,8.42617857142857,0.06788685714285712,5354.321428571428,43.01035714285715,50.67607142857143,8.53925,3.474999999999999,2.1846071428571423,1.5406785714285711,547282286.6428572,30.654285714285717,2.5649321428571428,0.20903499999999994,40.623464285714284,52.8107142857143,24.735714285714288,108.35964285714284,38.20857142857143,46.138571428571424,70.38107142857142,6040139.071428572,584253.3571428572,0.20606428571428567,40.58107142857143
213,491.17042397725356,14457543.75,60100.53571428572,7823168.178571428,218353.5357142857,204258.14285714287,102354.28571428571,396898859.78571427,1909672.2142857143,21.678571428571427,22.428571428571427,55.357142857142854,55.535714285714285,0.425135,8.407178571428572,0.07445685714285713,5219.857142857143,43.177857142857135,51.0875,8.079892857142855,4.2142857142857135,2.0946785714285716,1.5492857142857146,524149195.0,34.62,2.5437464285714286,0.2057332142857143,40.84285714285714,50.367142857142866,30.7075,106.26678571428575,39.350714285714275,46.18214285714286,71.3975,6345546.214285715,526825.3214285715,0.2504392857142857,39.847500000000004
214,678.6569354565357,23789182.57142857,65770.21428571429,7577727.714285715,227403.35714285713,190061.10714285713,112594.03571428571,479991802.14285713,1963471.4285714286,20.035714285714285,24.857142857142858,65.0,58.32142857142857,0.4895167857142857,8.525464285714287,0.0719947857142857,4372.821428571428,43.378928571428574,50.493214285714295,8.964,3.657142857142856,2.261464285714286,1.580107142857143,629785390.1071428,27.610000000000007,2.540753571428572,0.2335171428571429,40.68242857142856,52.47714285714287,28.818214285714298,106.02892857142857,38.53321428571429,45.59571428571429,70.26821428571428,6005826.5,564089.3214285715,0.20892500000000003,41.04892857142857
215,576.9908255721784,18059618.60714286,66216.85714285714,6934388.714285715,211087.25,158806.67857142858,84412.92857142857,433103559.1785714,2286238.285714286,26.035714285714285,24.678571428571427,52.107142857142854,57.107142857142854,0.4562482142857142,8.587285714285715,0.07000207142857143,5003.107142857143,43.29357142857142,50.723928571428566,9.737035714285716,3.738928571428572,2.6071071428571426,1.5547857142857144,623004375.5357143,29.49785714285714,2.541325,0.23338678571428567,40.64171428571428,47.643571428571434,25.935714285714283,105.9807142857143,38.580357142857146,45.75142857142857,71.2175,7070076.214285715,539770.75,0.2295035714285714,39.96178571428572
216,498.22462436682144,22595753.214285713,60624.25,7708808.714285715,216372.92857142858,214628.5,88389.78571428571,456397997.3214286,1985945.7142857143,29.5,29.571428571428573,56.892857142857146,61.75,0.4769357142857143,8.569107142857144,0.062045821428571436,6543.464285714285,43.201071428571424,51.65178571428571,9.424285714285714,3.7778571428571426,2.582321428571429,1.5385357142857141,593818801.5714285,28.79321428571429,2.549467857142857,0.23904,40.43542857142858,51.80892857142859,30.583928571428576,106.95464285714284,37.79321428571428,45.14357142857143,71.08607142857143,6861211.928571428,521060.5714285714,0.2251642857142857,38.5675
217,599.1114608708573,19444681.75,63370.32142857143,6021480.642857143,198787.89285714287,213195.25,99993.78571428571,354106808.78571427,1945235.5,23.928571428571427,26.107142857142858,56.82142857142857,55.67857142857143,0.5626685714285714,8.46314285714286,0.07560275000000001,5820.464285714285,43.32321428571429,50.94357142857144,6.669071428571429,4.016785714285715,2.3872857142857145,1.5696428571428573,586074758.2142857,30.337500000000002,2.561475,0.2161535714285714,40.594999999999985,48.84107142857143,28.881785714285716,106.5307142857143,38.904642857142846,46.61571428571428,72.76642857142856,6438231.428571428,524232.53571428574,0.20527499999999996,39.31642857142857
218,514.2503045550358,21313555.89285714,59428.46428571428,6095454.464285715,190388.89285714287,211340.07142857142,85441.35714285714,478564671.75,2279894.75,22.678571428571427,22.107142857142858,54.142857142857146,52.392857142857146,0.5659728571428572,8.399571428571427,0.07319849999999999,5870.071428571428,43.11749999999999,50.697142857142865,7.682107142857144,3.7375000000000003,2.2190000000000003,1.5284285714285712,595016270.7142857,32.38250000000001,2.4779071428571426,0.2278003571428571,40.223249999999986,50.3392857142857,31.300000000000004,110.24535714285716,38.82857142857143,46.55607142857143,71.76464285714287,6529820.142857143,468128.03571428574,0.24078571428571424,40.91821428571428
219,583.5178905831428,19733647.17857143,62987.92857142857,6240930.107142857,249157.0,175629.2142857143,96872.92857142857,427806364.5,2199277.785714286,24.357142857142858,20.964285714285715,61.857142857142854,53.92857142857143,0.4991471428571429,8.512928571428573,0.06040682142857142,5561.5,43.103928571428575,50.420357142857135,7.8855714285714305,3.7242857142857138,2.5077857142857143,1.531964285714286,584295188.5,30.404285714285717,2.5390214285714285,0.2369532142857143,40.90710714285716,52.465714285714284,28.918928571428573,106.8932142857143,38.80964285714286,46.14928571428571,71.07142857142857,6725692.464285715,547101.6071428572,0.2153035714285714,39.265357142857155
220,505.11980204892865,19410799.32142857,54427.607142857145,6800110.821428572,217226.42857142858,191223.2142857143,107110.96428571429,403930457.9285714,2066990.9285714286,27.964285714285715,31.142857142857142,60.107142857142854,57.0,0.4530503571428573,8.804035714285714,0.06822835714285715,5712.714285714285,43.115714285714276,51.174642857142864,8.613214285714287,3.8335714285714286,2.2571785714285713,1.5574285714285714,650616212.4642857,26.55642857142857,2.4378678571428574,0.20092321428571433,40.61542857142858,53.14071428571429,29.877142857142864,106.21214285714287,39.28500000000002,46.075357142857136,70.98928571428573,6586450.928571428,619142.5357142857,0.22194642857142854,38.41535714285715
221,776.713693997143,22739700.5,58223.642857142855,6402321.0,164157.25,171068.9642857143,84706.71428571429,491764494.78571427,1833090.5357142857,27.857142857142858,24.678571428571427,55.17857142857143,51.857142857142854,0.49119428571428575,8.255642857142858,0.07292507142857142,5162.285714285715,43.128928571428574,52.347500000000004,9.246571428571428,3.956071428571429,2.1794285714285713,1.5647857142857144,553850089.8928572,29.637500000000006,2.5752857142857146,0.26732535714285716,40.663642857142854,49.70178571428572,28.305714285714284,105.77464285714284,39.2325,46.868214285714274,70.24107142857142,6921040.642857143,522094.9285714286,0.21774642857142856,40.41892857142857
222,519.6047879669643,18611439.82142857,60683.5,5977454.928571428,204183.92857142858,194831.0357142857,98901.75,419692342.3214286,1923445.2857142857,23.285714285714285,27.035714285714285,45.75,56.714285714285715,0.4680796428571429,8.635964285714286,0.06496939285714284,4965.285714285715,43.264999999999986,51.71964285714285,8.181642857142858,4.020714285714286,2.4734285714285713,1.5632857142857144,554354185.5714285,27.388928571428576,2.6165285714285713,0.18226999999999996,41.132464285714285,55.572142857142865,29.574642857142855,105.39821428571429,38.436428571428564,46.17642857142857,71.18142857142858,6576793.464285715,539137.3571428572,0.20903571428571424,40.96214285714286
223,386.908529207,19289706.535714287,61050.07142857143,5955620.0,230756.7857142857,183089.9642857143,92758.14285714286,483845031.85714287,1884204.75,24.071428571428573,24.678571428571427,57.285714285714285,54.82142857142857,0.5379585714285715,8.498964285714285,0.07026871428571428,5875.285714285715,43.17035714285714,49.47392857142858,9.176749999999998,3.561428571428572,2.230214285714286,1.5451785714285713,530727821.85714287,29.92964285714286,2.5748142857142855,0.2925942857142857,40.49725,50.82107142857143,29.662499999999994,108.0007142857143,39.926071428571426,46.48892857142856,70.98964285714285,6045551.964285715,560053.0357142857,0.20220000000000007,40.08214285714286
224,526.1105690675715,20838957.89285714,63397.892857142855,7341625.428571428,197641.2142857143,187349.82142857142,93645.46428571429,479956798.85714287,1911108.857142857,26.535714285714285,29.428571428571427,56.57142857142857,56.964285714285715,0.6070146428571428,8.577392857142856,0.0733331785714286,5519.535714285715,43.28892857142858,52.66464285714285,8.11075,3.55,2.3524285714285713,1.515,596469608.0357143,30.88571428571429,2.528907142857143,0.23943464285714283,40.452000000000005,49.34821428571428,27.29535714285714,105.86285714285711,39.08964285714286,45.58071428571429,71.82785714285716,5758585.892857143,499736.64285714284,0.22775357142857142,40.39178571428572
225,708.352089300143,18343743.785714287,72451.25,7165095.214285715,186585.85714285713,208751.17857142858,99317.89285714286,485697820.03571427,1918804.2142857143,27.214285714285715,25.857142857142858,64.57142857142857,58.32142857142857,0.4629321428571429,8.408250000000002,0.07518292857142858,5994.607142857143,43.23964285714285,51.48392857142856,7.714714285714286,3.9225,2.1162857142857145,1.566321428571429,548646039.0,28.56642857142858,2.592475,0.25731642857142856,40.6727857142857,43.592499999999994,30.988928571428573,108.5482142857143,39.625,45.609642857142866,71.18392857142855,6446023.142857143,556810.1785714285,0.20413214285714282,40.52892857142856
226,514.4799756710357,19537860.785714287,65845.53571428571,6343292.464285715,232550.5357142857,165035.67857142858,87071.35714285714,442582770.3214286,2213381.9285714286,27.321428571428573,27.642857142857142,64.42857142857143,51.5,0.5719482142857143,8.729357142857143,0.07783207142857143,6531.035714285715,43.199642857142855,50.25428571428572,7.9295,4.054285714285713,2.380178571428572,1.5470000000000002,580809119.1785715,27.99714285714285,2.5366214285714284,0.20552785714285712,40.6085,55.42214285714285,25.950714285714287,106.1617857142857,38.45107142857143,46.54214285714285,71.1225,5773710.357142857,467358.60714285716,0.22126428571428572,39.267857142857146
227,1088.9687961522857,18120387.14285714,64228.0,7315832.357142857,210780.2142857143,211089.5357142857,80379.42857142857,492747678.10714287,2047419.8214285714,20.892857142857142,29.142857142857142,53.57142857142857,59.57142857142857,0.5456160714285714,8.539892857142858,0.07021628571428572,5219.285714285715,43.21678571428572,50.01892857142856,9.873214285714285,3.9917857142857143,2.7135000000000002,1.54325,488157074.78571427,30.834642857142857,2.505492857142858,0.19674642857142857,41.52653571428573,50.21464285714286,26.91428571428571,105.62035714285712,39.40607142857142,45.92857142857144,71.44214285714285,8115204.892857143,580239.6785714285,0.22839285714285712,38.94392857142857
228,644.4568221204287,20407152.60714286,64218.5,4651349.035714285,227128.4642857143,225181.07142857142,112403.17857142857,456301964.4285714,2096047.9285714286,23.928571428571427,26.0,48.32142857142857,57.17857142857143,0.542260357142857,8.903535714285713,0.05882535714285716,6046.107142857143,43.211785714285725,52.40571428571428,9.318964285714285,3.9949999999999988,2.0354285714285716,1.5438214285714287,490954654.53571427,29.74892857142857,2.585646428571429,0.22529821428571425,40.19596428571429,51.86071428571427,26.192142857142862,109.47250000000001,38.10035714285715,46.01321428571429,71.0860714285714,6971677.25,517089.28571428574,0.22272857142857144,41.32285714285714
229,681.4057159420714,24344373.10714286,60638.32142857143,5558177.107142857,234235.75,211010.0,105775.5,454302308.4285714,1698127.107142857,20.785714285714285,25.321428571428573,51.642857142857146,54.82142857142857,0.5560267857142858,8.53042857142857,0.06747367857142858,6088.571428571428,43.03821428571428,52.95964285714285,8.505964285714283,3.8878571428571425,1.9997142857142858,1.5462142857142862,548705736.2857143,29.522857142857152,2.594971428571428,0.21609178571428567,40.35917857142858,50.84357142857142,33.09214285714285,105.19464285714287,37.38535714285714,46.15571428571428,71.11464285714287,5739846.928571428,576065.6428571428,0.22423571428571434,40.84178571428571
230,445.42278390817853,20991762.285714287,67670.96428571429,6236978.785714285,232199.35714285713,191245.5357142857,117268.57142857143,487278874.3214286,1804238.357142857,27.857142857142858,25.928571428571427,53.75,52.857142857142854,0.5116810714285714,8.576821428571426,0.06290496428571428,5966.5,43.07857142857142,52.87357142857144,7.946964285714287,3.8649999999999998,2.341071428571429,1.5423571428571423,638921288.25,29.02857142857143,2.575814285714286,0.1966142857142857,41.006464285714294,56.90321428571428,27.696785714285713,104.5839285714286,38.04678571428571,47.059999999999995,71.10000000000001,5813565.071428572,567978.1071428572,0.227825,40.89964285714286
231,512.2677890869749,16123337.392857144,65922.85714285714,6896010.428571428,259175.14285714287,211596.0357142857,104703.64285714286,503248884.14285713,2088296.1785714286,25.75,22.142857142857142,53.82142857142857,55.642857142857146,0.4797771428571428,8.331142857142856,0.06748953571428572,5539.285714285715,43.25535714285714,52.875,8.87164285714286,3.780357142857143,2.396535714285714,1.5324642857142858,515027007.1785714,31.72214285714286,2.5529500000000005,0.24241249999999998,39.550035714285706,51.81035714285714,27.54357142857143,106.71107142857143,38.359642857142866,46.34571428571428,70.6017857142857,6837232.035714285,517086.9285714286,0.22238928571428568,40.10392857142857
232,520.5333386025001,18202991.25,49384.32142857143,7135889.678571428,182123.5357142857,194693.67857142858,94342.25,566828742.1785715,1967622.1785714286,31.035714285714285,26.214285714285715,58.035714285714285,55.107142857142854,0.4881539285714286,8.4475,0.07426121428571428,5481.071428571428,43.08428571428571,52.20678571428573,7.683107142857144,3.4828571428571427,2.1511071428571427,1.5165357142857143,534594472.3214286,31.246428571428567,2.5561892857142863,0.21931714285714282,40.83671428571427,46.877500000000005,28.747142857142848,105.48678571428572,38.695357142857134,46.526071428571434,70.56357142857142,7150871.0,518135.10714285716,0.23105357142857139,41.09821428571429
233,410.767171339893,19609627.14285714,57130.32142857143,6134245.464285715,171100.75,204476.64285714287,116995.28571428571,447304903.75,1915589.25,27.892857142857142,28.214285714285715,41.57142857142857,54.17857142857143,0.44116928571428576,8.266785714285714,0.0695495,5712.464285714285,43.20392857142857,52.18714285714287,7.93725,3.589642857142857,1.8636428571428574,1.5576071428571427,531373211.03571427,30.35928571428571,2.5464785714285716,0.22758642857142855,40.751785714285724,47.378571428571426,27.40607142857142,106.8889285714286,37.84178571428572,46.102142857142844,72.42464285714286,6433109.714285715,549734.7857142857,0.20745714285714284,40.827857142857134
234,546.4406147491429,23085981.35714286,66320.92857142857,6901411.5,203532.17857142858,191647.42857142858,88733.14285714286,480636605.10714287,1659732.75,24.714285714285715,25.607142857142858,54.464285714285715,51.142857142857146,0.515755,8.722392857142859,0.059326607142857146,5107.857142857143,43.19857142857143,49.619642857142864,9.226142857142857,3.7414285714285715,2.492,1.5318214285714284,538128903.3571428,28.315357142857145,2.587482142857142,0.25241,40.52653571428572,55.35535714285715,28.580714285714294,105.8164285714286,39.02607142857143,45.82678571428572,72.34642857142858,7019390.892857143,524592.8928571428,0.17468214285714292,38.96142857142858
235,732.0761878331074,22434323.0,56495.46428571428,5461804.535714285,212197.7142857143,195921.9642857143,83877.89285714286,454912654.5714286,2030276.0714285714,28.785714285714285,25.785714285714285,57.107142857142854,57.357142857142854,0.4696496428571429,8.43325,0.06850039285714285,5213.25,43.15821428571428,51.442142857142855,9.067892857142859,3.2839285714285715,2.230571428571429,1.538357142857143,518720849.89285713,30.878571428571426,2.561757142857142,0.2268157142857143,41.334642857142846,47.898928571428584,26.473214285714295,107.15892857142858,38.68571428571429,46.24035714285714,69.42785714285715,6634454.5,592610.1071428572,0.2156142857142857,38.87071428571429
236,794.4239543613212,17366761.17857143,64124.5,6757508.178571428,213067.92857142858,188735.25,108791.64285714286,513435080.8214286,2417372.8928571427,25.535714285714285,23.892857142857142,50.892857142857146,57.17857142857143,0.5869560714285713,8.461714285714285,0.0684605,5368.464285714285,43.183928571428574,51.822500000000005,8.536392857142857,3.9567857142857137,2.1883214285714283,1.5551785714285715,548362459.7142857,28.066428571428567,2.629025000000001,0.2580975,39.18496428571429,49.703571428571436,30.10178571428571,106.535,38.188214285714295,46.16285714285715,72.58250000000002,6957090.714285715,579081.9285714285,0.21210357142857142,40.61035714285713
237,701.516590448893,20588518.214285713,61665.5,6719638.785714285,202617.5357142857,189290.57142857142,96622.46428571429,432598246.89285713,1741920.5714285714,26.892857142857142,26.0,46.714285714285715,56.92857142857143,0.46480392857142855,8.590178571428572,0.08176096428571426,4755.75,43.08785714285716,51.73107142857143,8.93725,3.744642857142857,2.2926785714285716,1.53325,594443117.0,30.315,2.5580928571428565,0.2689042857142857,39.97135714285714,51.64285714285715,31.20607142857143,106.8492857142857,38.6225,46.171071428571416,71.93249999999999,6428170.0,598563.4285714285,0.21347142857142856,39.24285714285714
238,504.1052242714286,19951777.964285713,56770.17857142857,5711798.892857143,219115.57142857142,193598.07142857142,85668.07142857143,457933728.46428573,2297004.4285714286,24.5,25.107142857142858,60.857142857142854,54.607142857142854,0.4742275,8.565714285714286,0.06622625,5543.821428571428,43.27964285714286,52.421785714285726,8.942714285714287,3.9896428571428566,2.693142857142857,1.5536785714285712,614670569.3571428,32.95357142857143,2.5626857142857142,0.27312321428571423,40.25517857142857,48.08142857142858,29.17142857142857,109.03357142857142,39.99642857142857,46.12035714285714,71.32464285714286,7374106.035714285,494800.4285714286,0.2021142857142857,40.96678571428572
239,630.1036358674644,21786443.785714287,64490.21428571428,6236932.464285715,241982.5357142857,198897.17857142858,81789.60714285714,469301361.96428573,1935671.3214285714,30.25,26.071428571428573,65.32142857142857,52.57142857142857,0.5772946428571429,8.826928571428573,0.058465035714285726,5140.357142857143,43.26928571428572,51.65499999999999,7.224392857142857,3.9117857142857146,2.073464285714286,1.548642857142857,616336466.9285715,29.208214285714288,2.5835464285714296,0.250975,40.80775,51.58178571428571,27.5975,107.49714285714288,37.683571428571426,46.2442857142857,69.67678571428573,6580636.5,517443.64285714284,0.21790714285714288,39.41785714285715
240,603.5203855665002,21612125.464285713,74375.03571428571,6619272.285714285,249185.9642857143,189328.57142857142,84573.21428571429,412065281.21428573,2190771.3214285714,24.035714285714285,30.142857142857142,51.17857142857143,54.535714285714285,0.5347467857142856,8.468357142857144,0.06963482142857143,4916.892857142857,43.30821428571429,52.8782142857143,7.550035714285714,3.696785714285715,2.0443214285714286,1.5461785714285712,554387179.4285715,32.23428571428571,2.5602321428571426,0.20396464285714283,40.49171428571429,48.536785714285706,32.72214285714286,105.18642857142858,37.395714285714284,46.00428571428572,69.40214285714286,6355552.321428572,577673.4642857143,0.21729642857142856,40.67071428571429
241,409.32966174882137,18840200.39285714,57368.142857142855,6119840.0,224925.67857142858,167725.7857142857,99212.17857142857,369762714.64285713,1867024.8214285714,21.464285714285715,22.857142857142858,50.392857142857146,51.107142857142854,0.5050264285714288,8.679250000000001,0.06287675,4995.964285714285,43.15357142857142,50.87714285714286,7.6172499999999985,3.7253571428571433,2.0825357142857137,1.576035714285714,551449649.8928572,30.373214285714294,2.5291749999999995,0.20231714285714278,41.19035714285713,55.662500000000016,27.887500000000006,108.96535714285713,38.59214285714285,45.82214285714286,69.50892857142858,6385467.964285715,502604.89285714284,0.22863214285714287,40.35071428571429
242,421.1686112231965,17602878.07142857,65089.82142857143,6953622.678571428,178378.35714285713,170072.0357142857,110478.10714285714,400087634.71428573,1978325.607142857,27.642857142857142,28.178571428571427,49.357142857142854,54.714285714285715,0.4890260714285716,8.471428571428572,0.07676757142857141,5854.25,43.246071428571426,53.102857142857154,7.345714285714285,4.060714285714285,2.5752857142857137,1.5448571428571427,537105573.0,30.46392857142857,2.5337000000000005,0.1923835714285714,40.62385714285715,45.83964285714286,24.188571428571432,104.77428571428571,38.46678571428571,46.502857142857145,70.8525,7366671.928571428,468262.0714285714,0.1931392857142857,40.628571428571426
243,742.4996108623571,21395798.42857143,60984.392857142855,7762625.714285715,237180.17857142858,166296.4642857143,96393.03571428571,515582336.5,2002738.357142857,24.642857142857142,21.857142857142858,59.785714285714285,60.17857142857143,0.4616014285714286,8.891607142857143,0.07805150000000001,5281.607142857143,43.02107142857143,50.870000000000005,8.910678571428573,3.8478571428571438,2.069607142857143,1.5430357142857143,549482811.0714285,32.297857142857154,2.5217107142857142,0.21553607142857145,40.031857142857135,54.20750000000002,28.77607142857142,105.44071428571431,39.33214285714285,45.8775,70.12214285714285,6312965.535714285,560144.1785714285,0.1966857142857142,40.55464285714286
244,438.9313488174999,18453470.42857143,50940.03571428572,7052532.5,243417.92857142858,156760.42857142858,87910.10714285714,435803072.0714286,1806845.892857143,25.571428571428573,21.464285714285715,56.67857142857143,55.035714285714285,0.49161928571428565,8.372428571428573,0.07039782142857144,6255.928571428572,43.363214285714285,50.400357142857146,9.937285714285716,3.713214285714286,2.668928571428571,1.5427857142857142,633522434.3928572,30.358928571428567,2.5315821428571432,0.18476642857142858,39.824,44.04464285714287,30.915000000000003,107.21785714285714,37.69642857142857,46.05107142857143,70.96535714285713,7227443.928571428,528360.9642857143,0.24167142857142856,41.80107142857143
245,468.0376581204785,19251992.89285714,60685.0,7312385.464285715,215135.32142857142,211732.17857142858,111690.75,493567656.5,1906190.9642857143,23.071428571428573,20.892857142857142,56.535714285714285,51.107142857142854,0.47858499999999987,8.442071428571431,0.06294346428571429,5049.357142857143,43.238214285714285,49.84499999999999,7.7473928571428585,3.9496428571428566,2.0144285714285717,1.5441785714285712,583551888.8571428,30.725357142857142,2.5843249999999998,0.26257,39.451714285714274,49.568928571428565,28.882857142857144,104.40678571428575,39.91071428571429,46.27321428571429,70.19428571428571,6239296.678571428,550587.8214285715,0.2093107142857143,39.47678571428572
246,400.79501954564284,20018481.64285714,63862.17857142857,6183602.785714285,206795.57142857142,189392.89285714287,85357.46428571429,429670803.64285713,2236945.3214285714,28.821428571428573,27.428571428571427,58.0,55.392857142857146,0.5087764285714286,8.512678571428573,0.06299492857142855,5727.392857142857,43.056428571428576,49.76607142857143,9.254,3.7024999999999997,2.163392857142857,1.545107142857143,538292556.8928572,29.370357142857138,2.5847321428571424,0.20338107142857148,40.26082142857143,53.44785714285714,30.3625,106.21857142857142,38.46392857142858,45.794642857142854,71.75071428571428,6288544.642857143,523434.5714285714,0.18892499999999998,40.46392857142858
247,870.7458390238216,22191881.67857143,67947.21428571429,6271581.678571428,230209.57142857142,198146.2857142857,92624.03571428571,448301571.75,1921013.5714285714,23.0,24.142857142857142,62.857142857142854,57.107142857142854,0.5209064285714284,8.707178571428573,0.06594599999999999,5477.357142857143,43.06642857142857,52.70142857142856,7.015321428571427,3.936071428571428,2.4145000000000003,1.5522142857142855,536237277.5,31.338571428571424,2.574003571428571,0.22338750000000002,40.43299999999999,51.116071428571445,31.671071428571427,106.17964285714285,39.03642857142857,46.69821428571429,71.07964285714287,6826094.821428572,524137.21428571426,0.2125714285714286,39.8217857142857
248,554.4961467669893,19701088.17857143,53558.92857142857,5756419.607142857,253557.89285714287,202901.42857142858,96036.46428571429,482533640.46428573,2289022.3571428573,21.75,24.428571428571427,52.92857142857143,54.285714285714285,0.5025021428571429,8.65782142857143,0.060323214285714286,5656.25,43.21357142857143,50.18749999999999,9.09492857142857,4.096428571428571,2.426571428571428,1.5731428571428567,523656957.46428573,30.303928571428568,2.5513749999999997,0.23988678571428573,40.567607142857135,52.07964285714286,30.26392857142857,105.83107142857145,38.96428571428571,46.272142857142846,69.68999999999998,6938400.714285715,540067.0357142857,0.20397142857142855,38.614999999999995
249,558.7842255084641,20171775.60714286,54630.42857142857,6373621.928571428,233637.07142857142,145925.5,89123.0,366563277.75,1818087.142857143,23.428571428571427,26.75,59.107142857142854,52.964285714285715,0.4181335714285713,8.777678571428572,0.0835442142857143,5988.642857142857,43.15464285714286,50.43357142857143,6.814964285714285,3.789642857142858,2.4146071428571427,1.5619285714285718,520305078.39285713,31.20678571428571,2.584696428571429,0.25527714285714287,40.290214285714285,47.74428571428571,28.666785714285716,105.5425,39.667142857142856,45.92892857142858,69.77964285714287,7778781.0,499165.21428571426,0.20790000000000003,39.593214285714275
250,479.93577533121436,19281465.5,59759.857142857145,7076807.035714285,253286.17857142858,204664.07142857142,90082.07142857143,399027699.64285713,2001464.7142857143,24.714285714285715,26.642857142857142,65.03571428571429,53.464285714285715,0.5044739285714286,8.486142857142857,0.07391103571428569,5360.892857142857,43.15785714285715,51.96749999999999,8.335392857142857,3.421071428571427,1.909928571428571,1.5175357142857142,600485642.2857143,28.726071428571437,2.629125000000001,0.2089478571428571,40.10278571428571,52.04821428571428,30.148928571428577,106.14,38.51535714285715,45.861071428571435,70.98142857142858,6610096.464285715,530345.5357142857,0.22301071428571426,39.848571428571425
251,796.6202656116427,20501086.35714286,62441.892857142855,7239899.321428572,207991.67857142858,183808.75,101563.82142857143,402747970.71428573,2228854.6071428573,21.892857142857142,27.464285714285715,55.67857142857143,54.357142857142854,0.5321403571428571,8.670214285714286,0.07460692857142856,4630.464285714285,43.12392857142857,51.082857142857144,9.355607142857142,3.5560714285714283,2.2918571428571424,1.5492857142857144,545846222.0357143,29.524642857142847,2.6003071428571425,0.23103607142857144,40.7565,50.63285714285714,25.523571428571437,106.99499999999999,37.160000000000004,46.57928571428571,70.30214285714285,6985918.214285715,535365.7142857143,0.2348107142857143,39.152499999999996
252,336.2220230779286,16671117.285714285,61553.96428571428,7013309.571428572,251992.2857142857,188223.2857142857,91734.64285714286,448512006.5714286,2348566.6785714286,21.964285714285715,27.142857142857142,66.21428571428571,56.892857142857146,0.37595142857142844,8.386071428571428,0.06432507142857143,5495.821428571428,43.31642857142856,51.73428571428571,7.690142857142859,4.145714285714286,2.1455,1.5492142857142857,630269602.75,31.326785714285712,2.5695142857142863,0.2086907142857143,41.548500000000004,49.14035714285715,28.91,102.845,38.45749999999999,46.41000000000001,69.94321428571428,7102357.571428572,535502.8928571428,0.22466428571428573,39.31107142857144
